token_final,label
"['고교', '수시', '블라인드', '제도', '폐지', '출신', '고등학교', '블라인드', '처리', '모든', '고등학교', '생각', '시행', '학생', '강남', '입시', '율', '노리', '아주', '빡센', '경쟁', '피땀', '지금', '성적', '그', '강남', '학생', '지방', '경쟁률', '덜', '학교', '동일', '취급', '건', '말', '안', '오히려', '공부', '실력', '등', '판단', '때', '거', '그', '제도', '실시', '그', '해', '고등학교', '선택', '학생', '적용', '갑자기', '지금', '실시', '강남', '학교', '애', '뭐', '이', '제도', '오히려', '인재', '악', '제도', '바로', '취소', '좀', '더', '이후', '실행', '학생', '이', '제도', '대해', '알', '고등학교', '선택', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['체육', '시설', '집합', '금지', '령', '에', '체육', '시설', '다', '죽어', '갑니다', '이번', '코로나', '단계', '체육', '시설', '집합', '금지', '현재', '모든', '체육', '시설', '실내', '체육', '시설', '집합', '금지', '일', '마', '것', '정부', '말', '체육', '시설', '온라인', '진행', '운영', '것', '곳', '코로나', '다시', '시작', '체육', '시설', '방역', '소독', '곳', '마스크', '체온', '측정', '통', '관리', '학원', '다른', '시설', '운영', '체육', '시설', '집합', '금지', '것', '말', '오히려', '학원', '아이', '곳', '선생님', '하루', '종일', '말', '곳', '아이', '또한', '그', '곳', '활동', '곳', '이', '시국', '자', '영업', '소상', '공인', '지원', '정책', '방안', '마련', '말', '모든', '대출', '체육', '시설', '뿐', '모든', '자', '영업', '소상', '공인', '이', '시국', '대출', '지금', '상황', '대부', '업체', '더', '상황', '자', '영업', '소상', '공인', '대출', '절실', '고', '이용', '금리', '대부', '기업체', '피해', '사람', '것', '정부', '지금', '대책', '방안', '가지', '정말', '나라', '경제', '말', '것', '자', '영업', '상공', '위', '정책', '체육', '시설', '집합', '금지', '령', '대출', '방법', '다른', '대안', '마련', '생각', '사실', '정부', '잘못', '코로나', '단계', '때', '상황', '보고', '집합', '장소', '전부', '확인', '한번', '상황', '현재', '가족', '인', '이상', '모이', '마스크', '음식점', '학원', '운영', '마스크', '착용', '체육', '시설', '말', '체육', '시설', '수', '체육', '시설', '운영', '사람', '체육', '시설', '관리', '코로나', '발생', '정말', '그', '체육', '시설', '뿐', '그', '가족', '방역', '소독', '체온', '측정', '마스크', '착용', '운영', '결과', '정말', '관리', '체육', '시설', '운영', '못', '나머지', '된다뇨', '그게', '말', '것', '정말', '이해', '차', '집', '대출', '대출', '직장인', '게', '월급', '자', '영업', '상공', '이전', '지원', '뭐', '세금', '다시', '이', '나라', '도대체', '살라', '겁', '체육', '시설', '국민연금', '의료', '보험', '등', '세금', '모든', '것', '하라', '건가', '정부', '사실', '이해', '가나', '입장', '말', '믿음', '정부', '국민', '누굴', '지금', '정부', '체육', '시설', '운영', '방안', '다시', '생각', '정말', '자', '영업', '상공', '진짜', '절실', '사람', '위', '정치']",Yes
"['공립', '유치원', '임용고시', '1', '차', '시험', '정답', '공개', '와', '객관', '식', '으로', '바꿔주시길', '청원', '합니다', '공립', '유치원', '교사', '채용', '임용', '시험', '객관', '문제', '단', '한번', '임용', '시험', '이기', '답안', '공개', '필수', '생각', '서술', '문제', '단점', '생각', '채점', '기준', '채점', '사람', '따라서', '점수', '줄', '수도', '안', '줄', '수도', '때문', '차', '시험', '보고', '자신', '점수', '알', '수', '결과', '발표', '전', '달', '더', '문제', '유치원', '임용고시', '강사', '말씀', '답', '것', '정답', '알', '수', '것', '답', '공개', '서술', '문제', '답', '문제', '채점', '기준', '시험', '준비', '입장', '힘', '듭니', '경쟁', '시험', '수', '답변', '수도', '청원', '후반', '준비', '시험', '지금', '향', '그동안', '교육과정', '개정', '시험', '형식', '답안', '공개', '지지', '차', '시험', '객관', '차', '시험', '수업', '실연', '면접', '등', '때문', '교사', '인성', '자질', '전문성', '평가', '수', '생각', '차라리', '차', '시험', '답', '객관', '답', '공개', '주시', '면', '공부']",No
"['저', '는', '코로나', '전담', '병원', '간호사', '입니다', '저', '코로나', '전담', '병원', '간호사', '경기도', '코로나', '전담', '병원', '근무', '간호사', '코로나', '국가', '재난', '상황', '만큼', '병원', '병원', '코로나', '전담', '병원', '전환', '운영', '코로나', '전담', '병원', '채택', '코로나', '환자', '것', '병원', '내', '의료', '진', '비롯', '직원', '모두', '상치', '못', '상황', '공공기관', '조금', '보탬', '위해', '여러', '시행착오', '끝', '나름', '체계', '지금껏', '현재', '코로나', '점차', '수도권', '비롯', '전국', '확', '진자', '증가', '병원', '내', '인력', '환자', '파견', '간호사', '를', '파견', '시작', '일임', '압니', '기존', '원내', '의료', '진', '과중', '업무', '조금', '완화', '위', '정부', '배려', '임', '압니', '코로나', '대한', '공포', '타지', '외로움', '파견', '근무', '지원', '선생님', '대한', '존경심', '이', '별개', '기존', '의료', '진', '상황', '알리', '파견', '간호사', '감사', '인력', '현재', '코로나', '확', '진자', '수가', '업', '무량', '점차', '소진', '기존', '인력', '존재', '우리', '일', '수', '인력', '파견', '인력', '중', '이전', '대구', '경북', '경력', '코로나', '환자', '간호', '가장', '기본', '방호복', '착', '탈의', '교육', '필요', '치', '분', '또한', '방호복', '착용', '경험', '업무', '경력', '주사', '비롯', '기본', '간호', '처치', '분', '분', '방호복', '착용', '경험', '간호사', '로서', '업무', '경험', '또한', '미숙', '파견', '즉시', '며칠', '동안', '신입', '간호사', '기초', '것', '교육', '기존', '업', '무량', '과중', '저희', '그것', '부담', '확', '진자', '수가', '만큼', '중환자', '수도', '급증', '함', '중환자', '병상', '뉴스', '본적', '상황', '비롯', '중환자실', '보아', '컨디션', '환자', '일반', '코로나', '병동', '마주', '중', '증도', '직접', '주사', '등', '간호', '처치', '기본', '주사', '처치', '정맥주사', '근육', '주사', '피하', '주사', '인슐린', '등', '용법', '용량', '대해', '서도', '분', '적지', '실제', '경험', '의거', '몇', '가지', '예', '주사', '번', '안', '간호사', '로서', '가장', '기본', '혈관주사', '경험', '경우', '장갑', '주사', '못', '기존', '간호사', '최소', '세', '겹', '장갑', '착용', '상태', '혈관주사', '및', '처방', '시행', '일명', '콧줄', '위관', '영양', '시', '역류', '흡인', '위해', '자세', '취해', '함', '기본', '지식', '똑바로', '눕힌', '상태', '간호', '시행', '것', '발견', '함', '위험', '약물', '수액', '및', '일반', '수액', '주입', '속도', '조절', '조절', '시', '심장', '무리', '수액', '약물', '칼륨', '전해질', '약물', '조절', '속도', '혈당', '문제', '야기', '수', '인슐린', '등', '당뇨', '환자', '사용', '측정', '혈당', '검사', '위', '예시', '극히', '일부', '사례', '이처럼', '기본', '업무', '수행', '인력', '업무', '후', '적지', '횟수', '오류', '발견', '업무', '지시', '조차', '단독', '업무', '수행', '기존', '간호사', '파견', '간호사', '처치', '재차', '확인', '저희', '일', '오히려', '가중', '방호복', '착용', '후', '입', '퇴원', '반복', '중증', '환자', '위관', '영양', '관내', '흡인', '기저귀', '교환', '소변', '줄', '관리', '식사', '시간', '식사', '보조', '및', '체위', '변경', '등', '정규', '업무', '업무', '외', '를', '환자', '상태', '경우', '빈번', '기존', '간호사', '로서', '업무', '상황', '기준', '파견', '간호사', '지원', '기본', '업무', '간호사', '로서', '트레이닝', '제공', '그것', '파견', '간호사', '달', '간격', '때', '반복', '기존', '인력', '소진', '더욱', '촉진', '일', '그', '저희', '더욱', '기운', '것', '보상', '격차', '기존', '코로나', '전담', '병원', '인력', '파견', '인력', '임금', '도', '야간', '근무', '수당', '포함', '채', '금액', '일', '지난', '달', '코로나', '상담', '수당', '이름', '총', '개월', '동안', '코로나', '수당', '정부', '통해', '지급', '일당', '약', '가량', '계산', '금액', '현재', '코로나', '환자', '계속', '그', '이후', '수당', '책정', '이야기', '파견', '간호사', '로서', '수당', '일당', '숙박', '비', '출장', '지급', '합치', '최소', '약', '일당', '정도', '금액', '월', '가량', '이', '중', '코로나', '환자', '대면', '것', '대한', '기존', '간호사', '월', '병원', '상이', '함', '파견', '간호사', '일', '위험', '수당', '책정', '지급', '병원', '사정', '알', '기존', '직원', '더', '업무', '수', '상황', '회의', '감', '또한', '금전', '보상', '위', '일', '것', '실제', '눈', '보상', '차이', '나니', '기존', '인력', '탈', '더욱이', '크기', '금전', '보상', '외', '기존', '코로나', '병동', '의료', '진', '특별', '휴가', '지급', '하나', '현재', '정해진', '휴일', '반납', '상황', '경기도', '제외', '코로나', '전담', '병원', '의료', '진', '이', '가까이', '코로나', '병동', '근무', '한계', '상황', '저희', '업무', '병원', '소모품', '취급', '우리', '희생', '것', '생각', '더욱', '글', '마치', '정부', '사항', '두', '가지', '다시', '첫째', '기존', '인력', '업무', '파견', '간호', '인력', '선발', '대한', '기준', '상향', '시오', '저희', '것', '실무', '도움', '인력', '둘째', '기존', '코로나', '대응', '인력', '선택', '자유', '시간', '확', '진자', '파견', '인력', '대한', '처우', '그', '상응', '보상', '제시', '시오']",Yes
"['국민', '탄원', '대법원', '은', '김경수', '경남', '도지사', '건', '을', '전', '원', '합의', '체', '로', '배당', '해주십시오', '우선', '청와대', '청원', '사법부', '탄원', '정말', '청와대', '청원', '관리자', '행정부', '공무원', '여러분', '문재인', '대통령', '송구', '바', '온라인', '탄원', '시위', '만', '곳', '여기', '보기', '청와대', '청원', '통해', '탄원', '바', '대법원', '김경수', '경남', '도지사', '사건', '합의', '체', '배당', '심', '심', '전부', '판결', '문', '아예', '앞뒤', '자체', '전혀', '판결', '문', '당장', '댓글', '조작', '업무방해', '로', '통해', '선거', '영향', '공직', '선거', '취지', '로서', '공직', '선거', '업무방해', '건', '둘', '하나', '건', '마찬가지', '하나', '유죄', '나머지', '하나', '유죄', '하나', '무죄', '나머지', '하나', '무죄', '공직', '선거', '무죄', '업무방해', '유죄', '것', '이처럼', '판결', '문', '도저히', '납득', '수', '상황', '이번', '건', '모두', '납득', '합의', '체', '김경수', '남도', '사건', '배당', '제발', '대법원', '김명수', '합의', '체', '김경수', '경남', '사건', '배당', '모두', '납득', '수', '판결', '문', '국민', '대법원', '탄원']",Yes
"['저', '는', '교사', '입', '니까', '경찰', '입', '니까', '학폭', '민원', '인', '응대', '공무원', '입', '니까', '대통령', '대한민국', '공립', '학교', '근무', '현직', '교사', '저', '학교', '과학', '담당', '업무', '학교폭력', '며칠', '전', '학교폭력', '신고', '조사', '중', '해당', '학교폭력', '사안', '관련', '학부모', '녹음', '통화', '파일', '저', '그', '파일', '조사', '위해', '저', '달라', '다음', '날', '그', '학부모', '파일', '총', '개', '통화', '녹음', '통화', '녹음', '파일', '개', '이메일', '내용', '해당', '파일', '꼭', '보고', '그', '안', '등장', '모든', '학생', '학교폭력', '심의', '위원회', '달라', '내용', '저', '그', '날', '시작', '꼬박', '이틀', '동안', '격', '수업', '예정', '줌', '수업', '해당', '모든', '파일', '관련', '아이', '조사', '통화', '녹음', '파일', '학부모', '요청', '그', '파일', '등장', '모든', '학생', '해당', '내용', '야근', '학교폭력', '대책', '심의', '위원회', '사안', '조사', '보고서', '정도', '조사', '마무리', '해당', '학', '부모님', '보호자', '의견서', '달라', '요청', '상황', '통화', '녹음', '파일', '학부모', '의견서', '학교', '교육청', '학교폭력', '사안', '역할', '학생', '주의', '관리', '감독', '것', '바람', '내용', '저', '이', '사안', '위해', '공적', '확보', '모든', '시간', '집', '활용', '수', '개인', '시간', '노력', '및', '에너지', '모두', '생각', '시간', '노력', '에너지', '모두', '불구', '저', '부분', '교사', '뿐더러', '집', '가장이', '통화', '녹음', '파일', '학부모', '관리', '감독', '제대로', '교사', '제', '과학', '반', '아이', '수업', '정말', '교사', '또한', '앞', '집', '집안일', '제대로', '가장이', '대통령', '학교폭력', '방법', '법', '문제', '이기', '때문', '사안', '입법', '관여', '국회', '위원', '게', '생각', '저', '것', '교육', '문제', '판단', '대한민국', '청소년', '모든', '친구', '예정', '시간', '예정', '교육', '교사', '그', '업설', '위', '시간', '확보', '교육', '제이지', '수', '대통령', '대한민국', '학교폭력', '담당', '교사', '로서', '근무', '저', '교사', '입', '경찰', '입', '학폭', '민원', '응대', '공무원', '입', '교사', '저', '학생', '제대로', '교사', '삶', '살', '관련', '법', '교육부', '및', '국회', '의논', '학교폭력', '사안', '고통', '학생', '및', '학부모', '교사', '글']",Yes
"['에서', '말', '한마디', '못', '하고', '돌아가신', '아버님', '의', '억울함을', '풀어주세요', '세', '아버님', '좌측', '신장암', '진단', '치', '신장암', '절제', '술', '후', '종양', '내과', '외래', '교수', '총', '번의', '외래', '진료', '당시', '비뇨기', '교수', '신장암', '기여', '신장', '절제', '술', '진단', '가족', '기여', '비교', '안심', '상태', '총', '번의', '외래', '진료', '한번', '종양', '내과', '교수', '초음파', '사진촬영', '한적', '내지', '한번', '나', '를', '상태', '비교', '평가', '한번', '추적', '검사', '한적', '부터', '무기', '하체', '힘', '저하', '호소', '좌측', '옆구리', '통증', '호소', '그때', '역시', '추적', '검사', '복통', '병원', '방문', '복부', '흉부', '방사선', '검사', '기복', '증', '장', '천공', '장폐색', '소견', '응급', '수술', '치가', '상황', '교수', '레지던트', '방사선', '영상', '확인', '뿐', '보호자', '상태', '확인', '진단', '검사', '초음파', '복부', '를', '교수', '환자', '한쪽', '신장', '항생제', '진통제', '투여', '아침', '환자', '호흡', '곤란', '의식', '저하', '흉부', '확인', '후', '기복', '증', '의심', '차', '수술', '차', '수술', '골든타임', '사망', '가족', '아버님', '상태', '신장암', '기', '얘기', '처음', '처음', '가족', '한텐', '기', '설명', '한쪽', '장만', '여지', '껏', '신장암', '기', '환자', '개', '월동', '안', '한번', '영상', '검사', '어처구니', '순천향', '병원', '대리인', '법무', '법인', '온', '병원', '답변', '왜', '보호자', '검사', '며', '오히려', '책임', '가족', '답변', '기', '환자', '중증', '질환', '등록', '치료', '비', '가까이', '또한', '이해', '대형', '병원', '상대로', '개인', '힘', '듭니', '모두', '의료사', '부분', '분야', '절대', '또', '약자', '더', '세상', '말', '한마디', '어버님', '국민', '여러분', '관심', '참여', '저희', '힘', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['목포', '안과', '드림', '렌즈', '사기', '저', '목포', '안과', '드림', '렌즈', '신청', '정상', '접수', '검사', '병원', '직원', '설명', '병원', '직원', '저', '먼저', '해당', '계좌', '렌즈', '값', '일후', '렌즈', '때', '할인', '금액', '설명', '일후', '저', '돈', '드림', '렌즈', '눈', '더', '또', '차후', '제', '병원', '접수', '사실', '알', '병원', '항의', '난', '분명', '접수', '당신', '누락', '더', '어이', '드림', '렌즈', '접수', '직원', '설명', '접수', '진료', '왜', '나', '드림', '렌즈', '자기', '불법', '시술', '고서', '병원', '저', '욕', '이', '일', '분명', '제', '진료', '모습', '렌즈', '모습', '제', '불법', '시술', '말', '저', '병원', '안', '에세', '남자', '직원', '명', '여자', '직원', '명', '사기', '저', '경찰서', '소비자고발', '센터', '보건소', '등', '신고', '접수', '이유', '조치', '저', '분명', '접수', '병원', '직원', '고의', '누락', '저', '피해', '분명', '병원', '측은', '사태', '대비', '접수', '고의', '누락', '저', '돈', '갈취', '병원', '직원', '처벌', '부탁', '또', '저', '피해자', '명', '정도', '피해자', '병원', '책임', '말', '원장', '여자', '직원', '로', '피해', '본인', '드림', '렌즈', '접수', '모습', '말', '정상', '적', '안과', '접수', '검사', '렌즈', '착용', '때', '시간', '달이', '사실', '알', '저', '단', '분만', '검사', '돈', '갈취', '간', '목포', '안과', '직원', '처벌', '청와대', '답변', '요청', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['스키장', '에서', '하루', '벌어', '먹고', '사는', '사람', '들', '의', '미래', '를', '생각', '해주세요', '저', '스노우보드', '전', '국가대표', '선수', '스키장', '임시', '폐장', '스키', '보드', '선수', '코치', '꿈', '희망', '저', '코로나', '생계', '유지', '를', '위해', '선수', '코치', '직업', '지금', '코로나', '코치', '일자리', '코로나', '스키장', '발생', '것', '주변', '발생', '발생', '인원', '인원', '명', '내외', '지난', '여름', '골프장', '코로나', '발생', '함', '골프장', '운영', '실내', '운영', '식당', '술집', '지하철', '버스', '백화점', '아울렛', '쇼핑몰', '은', '발열', '체크', '입장', '운영', '또', '이번', '방침', '스키장', '레스토랑', '과', '카페테리아', '부대', '시설', '이용', '가능', '코로나', '방역', '지침', '마스크', '꼭', '식당', '착용', '밥', '스키장', '왜', '이용', '시설', '가요', '마스크', '곳', '더', '더욱', '스키장', '면적', '장소', '사람', '밀집', '운동', '장소', '생각', '리프트', '동안', '사회', '거리', '두기', '이상', '항시', '대기', '입장', '시', '마스크', '미착', '입장', '마스크', '위', '마스크', '사용', '더욱', '마스크', '생활', '실천', '코로나', '사람', '저', '일자리', '사람', '스키장', '관련', '직', '분', '지금', '손실', '대책', '선수', '대책', '동안', '설상', '훈련', '운동선수', '또', '감각', '운동', '설상', '선수', '주의', '공백', '생각', '국회', '국회', '의원님', '연봉', '인상', '논의', '코로나', '대책', '쫌더', '신경', '신경', '저', '사람', '신경', '스키장', '대책', '더', '대책', '제발', '내', '정책', '마음', '글']",Yes
"['정부', '가', '버리고', '가는', '일용직', '건설', '노동자', '이자', '5등', '급차량을', '생계', '수단', '으로', '보유', '코', '있는', '서민', '의', '정부', '의', '대책', '요구', '정부', '일용직', '건설', '노동자', '이자', '생계', '수단', '보유', '코', '서민', '정부', '대책', '요구', '저', '세', '일용직', '건설', '노동자', '조적', '기능', '공', '따라서', '우리', '현', '정부', '의', '무대', '책', '우리', '생계', '절벽', '내', '과', '정부', '폭압적', '정책', '관', '이', '글', '먼저', '일용직', '건설', '노동자', '온', '현', '정부', '대한', '변', '현', '정부', '집권', '지난', '년', '일용직', '건설', '노동자', '임금', '삭감', '동결', '일용직', '건설', '노동자', '하루', '일당', '현', '정부', '집권', '전', '현재', '거꾸로', '삭감', '푼', '인상', '못', '것', '현실', '물가상승률', '감안', '때', '실질', '계속', '삭감', '온', '것', '부동산', '건설', '경기', '하락', '일거리', '급감', '때문', '최저임금', '인상', '야당', '및', '언론', '혈전', '온', '정부', '여당', '이', '사실', '알', '말', '것', '현실', '엎친데', '친', '격', '올해', '코로나', '재앙', '앞', '체', '내', '분야', '중', '하나', '우리', '감염', '대한', '우려', '고려', '밖', '매일', '일거리', '이', '현장', '저', '현장', '현실', '먼저', '감염', '요', '이상', '이', '나라', '일용직', '건설', '노동자', '현실', '온', '몸', '버티고', '길이', '보이지', '곳', '이지', '현', '정부', '무관심', '우리', '위해', '현', '정부', '정책', '것', '살인', '부동산', '경기', '하락', '속', '아파트', '값', '그', '불로소득', '정치인', '정부', '당국자', '언론', '통해', '저런', '말', '잔치', '우리', '피부', '정부', '대책', '것', '코', '소결', '이상', '일용직', '건설', '노동자', '현실', '이자', '그', '대한', '현', '정부', '대책', '따라서', '우리', '결론', '현', '정부', '처음', '우리', '것', '게다가', '정부', '소통', '창구', '가지', '못', '정부', '관심', '적', '민주', '노총', '일용직', '건설', '노동자', '어쩌', '차량', '건설', '현장', '배회', '기도', '우리', '그', '리그', '일', '정부', '여당', '이상', '일용직', '건설', '노동자', '위해', '무엇', '준비', '폭압적', '정책', '서민', '생계', '수단', '불법', '서민', '생계', '절벽', '내', '정책', '생계', '수단', '소유', '서민', '현실', '먼저', '저', '일용직', '건설', '노동자', '보유', '이유', '말씀', '위', '바', '저', '세', '일용직', '건설', '노동자', '조적', '기능', '공', '쌍용', '자동차', '무쏘', '출퇴근', '약', '전', '구입', '매년', '약', '이상', '수리', '비', '부담', '출퇴근', '용', '사용', '차', '구입', '몫돈', '이유', '때문', '것', '제', '보유', '첫', '이유', '더', '새벽', '집', '건설', '현장', '도착', '후', '아침식사', '작업', '시작', '퇴근', '것', '일상', '오늘', '서울', '현장', '내일', '파주', '현장', '모래', '평택', '현장', '출근', '떠돌이', '인생', '대중교통', '이용', '출근', '시원', '일', '속칭', '오야', '출근', '차량', '제공', '장소', '이동', '대중교통', '리', '것', '승용차', '소유', '수', '두', '이유', '이상', '승용차', '소유', '능력', '안', '생계', '수단', '보유', '일용직', '건설', '노동자', '현실', '따라서', '우리', '보유', '차량', '절대다수', '중고차', '수', '서민', '생계', '절벽', '내', '정부', '최근', '정부', '생', '개념', '후', '감', '장치', '장착', '강요', '장착', '불가능', '차량', '관', '폐차', '강제', '폐차', '때', '매일', '과태료', '부과', '것', '정부', '주장', '과태료', '차', '운행', '것', '자동차', '운행', '데', '발생', '생계', '문제', '개인', '해결', '것', '대책', '것', '폐차', '부과', '과태료', '취소', '것', '신차', '구입', '보조금', '것', '우리', '서민', '것', '실현', '것', '따라서', '정부', '정책', '우리', '일용직', '건설', '노동자', '매일', '과태료', '부과', '수', '과태료', '부과', '난', '나머지', '몇', '만원', '살', '수', '말', '공해', '치가', '개발', '장', '것', '장', '일', '생계', '절벽', '내', '이유', '말', '미장', '착', '차량', '대다수', '자동차', '회사', '저런', '이유', '장치', '개발', '장', '못', '것', '제', '보유', '쌍용', '자동차', '무쏘', '자동차', '회사', '처벌', '정부', '개발', '장', '하든', '이도', '도', '다른', '대책', '것', '정부', '책무', '일', '것', '현', '정부', '자동차', '보유', '서민', '폐차', '것', '강요', '생계', '절벽', '내', '생존', '문제', '앞', '버둥거리', '서민', '보조', '신차', '사라', '것', '전체국가', '왕조', '국가', '이', '정부', '재벌', '책임', '서민', '정책', '말', '적', '우리', '사회', '행위자', '왜', '처벌', '합', '언제', '보유', '불법', '왜', '갑자기', '불법행위', '체', '생계', '절벽', '모', '것입', '환경', '개선', '대의', '위', '그', '또한', '형식', '론', '말', '장난', '일', '자동차', '매연', '전', '차량', '공유', '책임', '신차', '주행', '시작', '순간', '매연', '내뿜', '타이어', '분진', '정도', '차이', '뿐', '전', '차량', '공동', '원인', '공자', '따라서', '책임', '공유', '것', '두부', '해결', '환경', '문제', '것', '전', '차량', '책임', '분담', '정책', '것', '합리', '일', '것', '왜', '책임', '서민', '생계', '절벽', '내', '것입', '소', '결', '국가', '모든', '정책', '예측', '가능성', '어제', '합법', '날', '갑자기', '불법', '규정', '처벌', '정책', '박정희', '전두환', '노태우', '군사정권', '일', '이', '정부', '날', '갑자기', '생뚱맞', '개념', '정책', '우리', '서민', '불법행위', '내', '생계', '절벽', '내', '서민', '아예', '절벽', '밑', '살', '보조', '신차', '사라', '조롱', '나', '자동차', '회사', '감', '장치', '개발', '이유', '장', '못', '차량', '무차별', '학살', '따라서', '우리', '생계', '서민', '서울', '및', '서울', '경기도', '접경', '지역', '뒤', '지역', '구체', '안양', '용인', '여주', '등', '지역', '이북', '위치', '일거리', '포기', '상황', '부동산', '하락', '일당', '삭감', '만큼', '일거리', '급감', '상황', '속', '수도권', '일거리', '절반', '포기', '상황', '것', '것', '현', '정부', '개선', '것', '자동차', '회사', '감', '장치', '미개발', '이유', '감', '장치', '장', '못', '차량', '대해', '그', '대책', '서민', '정부', '것', '순리', '일', '것', '정책', '제안', '제', '차량', '경우', '상태', '이유', '몇', '년', '더', '보유', '목적', '전', '브란자', '교체', '그', '후', '자동차', '검사', '때', '매연', '관', '신차', '성적', '통과', '정부', '감', '장치', '설치', '보조', '비', '지급', '비용', '개별', '차량', '브란자', '마후라', '교체', '비용', '더', '것', '알', '왜', '개별', '차량', '개선', '인정', '못', '박아', '감', '장치', '장', '폐차', '것', '강요', '정책', '강행', '것', '이해', '수', '이', '정책', '환경', '개선', '목적', '정책', '의심', '이유', '신차', '노후', '차량', '량', '브란자', '마후라', '노후', '정도', '문제', '정비례', '것', '알', '또', '대부분', '브란자', '마후라', '교체', '신차', '효능', '발휘', '출고', '차량', '것', '알', '더', '그', '교체', '비용', '정부', '감', '장치', '장착', '보조', '비', '지불', '금액', '것', '알', '개별', '차량', '개선', '보조', '유인', '것', '정부', '합리', '정책', '일', '것', '이상', '정부', '환경', '개선', '정책', '찬성', '서민', '생계', '절벽', '내', '대한', '폭압', '무지', '정책', '관', '앞서', '시청', '대책', '마련', '요구', '민원', '제기', '서울시', '국가', '정책', '시행', '국회', '청와대', '환경부', '민원', '제기', '답변', '청원']",No
"['검찰총장', '의', '정직', '처분', '의', '집행정지', '는', '각하', '해야', '합니다', '대통령', '통치행위', '사법심사', '대상', '여부', '관', '윤석열', '검찰총장', '임용', '대통령', '헌법', '기관', '구성', '관', '헌법', '국가원수', '로서', '권한', '이', '검찰총장', '임명', '면직', '해임', '등', '징계처분', '포함', '다만', '검찰총장', '지휘', '감독', '및', '징계', '법률', '법무부', '장관', '위임', '집행', '대통령', '통치행위', '국민', '기본권', '침해', '관련', '대통령', '통치행위', '로서', '고도', '정치', '사법부', '제설', '사법심사', '대상', '수', '것', '대법원', '판례', '입장', '결론', '법원', '심사', '수', '각하', '대상', '따라서', '사법부', '각하', '결정']",Yes
"['코로나', '19', '관련', '검사', '체계', '엉망', '인', '강원도', '동해시', '를', '도와주세요', '강원도', '동해시', '시민', '현재', '동해시', '학교', '발', '코로나', '확진', '날로', '부터', '동해', '시민', '전체', '대상', '조사', '실시', '오전', '드라이브스루', '실내', '체육', '시설', '검사', '시작', '동시', '현장', '정말', '아수라', '시민', '불구', '시작', '보건소', '직원', '시간', '현장', '정리', '커녕', '체계', '우왕좌왕', '시청', '재난', '문자', '제대로', '현장', '시민', '못', '채', '불안', '실내', '체육관', '검사', '여러', '검사', '검사', '진행', '곳', '임', '에고', '불구', '거리', '두기', '커녕', '방역', '안전', '칙', '조차', '현재', '전수', '조사', '중', '검사', '문제', '확', '진자', '동선', '누가', '양성', '음성', '제대로', '안내', '시청', '보건소', '문의', '해도', '전화', '연결', '동해', '시청', '재난', '문자', '양성', '사람', '전화', '통보', '음성', '사람', '연락', '주지', '문자', '어이', '검사', '후', '음성', '결과', '때', '회사', '출근', '말', '안내', '주지', '재난', '문자', '민원', '동해', '시청', '이내', '음성', '환자', '문자', '다기', '재난', '문자', '다른', '도시', '확산', '때', '동해시', '대책', '체', '동해시', '코로나', '청정', '지역', '동해시', '오라', '홍보', '하루', '명가', '까운', '확진', '환자', '현재', '시청', '보건소', '서로', '대책', '안내', '서로', '출근', '상황', '고스', '란', '시민', '감당', '현실', '오늘', '보건소', '상담', '직원', '연락', '음성', '마스크', '출근', '하라', '말', '이', '정상', '동해시', '청과', '보건소', '답', '도청', '연락', '하니', '음성', '양성', '인지', '조회', '도대체', '검사', '왜', '아마', '질', '문의', '해도', '검사', '체계', '지역', '청과', '보건소', '관리', '곳', '문의', '하라', '더', '이상', '안내', '줄', '것', '모두', '시기', '건', '알', '동해시', '코로나', '방역', '및', '대응', '체계']",Yes
"['언론', '관계', '3', '법', '징벌적손해배상', '제', '의', '조속', '한', '강화', '통과', '시행', '을', '청원', '합니다', '이나', '등', '포털', '거의', '모든', '기사', '확인', '유언비어', '수준', '프랑스', '사상가', '존', '스튜어트', '민주주의', '자유', '대하', '다수', '소수', '수', '소수', '다수', '수도', '강조', '한국', '언론', '일방', '선택', '정치', '편향', '기사', '이', '질서', '무너', '리', '국민', '눈', '심지어', '특정', '정치인', '사실', '의', '기관지', '전락', '코로나', '국가', '위기', '상황', '유언비어', '양산', '이', '시대', '위기', '생산', '가속', '공공', '언론', '국민', '양심', '출판', '집회', '결사', '그', '무엇', '생명', '침해', '유언비어', '양산', '언론사', '포털', '철퇴', '그것', '대한민국', '질서', '앞', '마찬가지', '관련', '법안', '처리', '강화', '시행', '촉구', '이', '청원']",Yes
